ENERGY,TOTFAT,CHOL,TOTALCARB,ADDSUG,PROT,VITD,VITA,VITB2,VITB12,VITC,CALC,SOD,IRON,POT,PHOS,HLTI,VIT_ESS,PROT_IN,LOW_SOD
2,1,0,2,1,1,0,1,2,0,0,1,2,1,2,0,17.85,8.61,8.91,10.9
1,2,0,2,0,2,0,0,2,2,0,2,2,2,1,1,18.6,12.24,12.02,6.86
0,1,2,2,1,1,0,0,0,2,0,2,2,1,0,1,12.7,8.73,4.85,6.6
0,2,0,0,0,2,0,0,1,1,0,2,0,1,0,0,12.09,4.08,9.48,8.26
1,2,0,1,2,2,0,1,2,0,1,2,0,2,2,2,23,8.61,13.28,12.27
2,1,2,2,2,1,0,1,1,2,1,0,1,2,0,2,15.2,6.82,4.17,4.39
2,1,2,2,1,0,0,2,0,0,0,0,0,2,0,1,12.72,6.59,4.76,8.18
1,2,2,1,0,0,0,0,0,1,2,0,0,2,0,1,13.23,6.25,5.71,8.96
2,2,0,2,0,0,2,0,1,0,1,1,1,2,2,0,14.45,8.97,8.13,8.9
0,0,1,1,1,0,0,0,0,2,2,2,0,1,2,1,20.74,12.54,7.63,16.5
2,1,2,1,2,2,0,0,1,1,0,1,1,2,0,0,14.76,4.37,11.87,6.01
0,1,1,1,0,2,2,2,0,2,2,1,0,2,0,0,22.47,20.25,9.32,12.25
2,1,0,2,2,2,0,0,1,1,1,1,0,2,2,1,21.62,4.66,12.6,12.31
2,2,2,1,2,0,0,0,1,1,2,1,1,1,0,1,14.1,8.67,7.59,6.62
2,2,1,2,2,2,2,0,1,2,2,1,0,0,0,1,19.02,14.25,8.87,8.42
2,0,0,0,2,1,2,1,2,0,1,2,2,1,0,0,18.74,12.21,7.07,8.81
2,1,1,1,1,2,2,1,1,1,0,0,2,0,1,2,19.01,4,9.84,8.59
2,0,1,1,0,0,1,0,0,1,0,1,1,1,0,2,16.63,4.85,7.95,10.93
1,0,0,2,2,1,0,1,1,2,2,0,1,2,1,1,20.47,10.17,6.74,8.9
0,2,0,1,0,1,1,1,1,0,0,1,0,1,1,1,19.31,4.06,7.62,14.57
0,0,1,1,0,0,1,0,2,1,1,1,2,1,2,1,19.06,8.31,7.85,12.11
0,1,1,2,0,1,1,0,1,2,0,0,1,1,1,1,16.66,6.72,4.26,8.66
2,2,2,1,0,0,1,1,0,2,1,1,2,2,2,0,15.9,8.76,9.54,8.45
0,0,0,0,1,1,0,1,0,1,0,1,2,2,2,0,14.19,4.63,7.92,10.79
0,2,1,1,0,2,0,0,0,1,1,2,0,1,2,2,18.3,4.21,11.51,12.97
0,1,0,2,0,1,1,0,1,1,0,0,1,2,2,2,15.38,2.45,4.8,8.27
0,0,2,0,1,2,2,0,2,0,2,0,0,2,2,1,18.35,14.16,9.69,8.91
1,2,1,0,1,0,1,1,0,2,0,2,0,1,1,2,18.72,8.64,9.09,12.2
0,1,1,0,1,0,1,2,1,0,0,1,1,0,2,2,14.07,6.77,5.28,10.79
0,2,2,1,1,1,1,0,0,2,1,2,0,0,0,2,14.99,6.02,3.42,10.71
1,1,2,1,0,2,1,0,0,2,2,0,0,2,0,1,19.01,10.02,9.21,8.21
0,0,0,2,1,1,0,0,0,2,1,1,1,1,1,2,17.36,8.5,6.15,10.7
0,0,1,1,2,1,2,0,1,2,1,0,2,2,2,2,20.37,10.33,5.74,10.9
1,1,1,0,1,0,0,1,1,1,2,2,1,1,2,1,19.92,8.11,9.13,10.67
0,2,0,2,0,0,2,2,2,2,0,1,1,0,1,1,16.01,18.31,4.86,8.21
2,0,0,1,2,1,1,1,1,0,1,1,2,1,0,0,18.23,4.12,7.84,10.96
2,1,0,1,0,0,1,0,1,2,1,1,0,0,0,2,19.77,6.94,5.52,14.64
2,1,1,2,2,2,0,1,0,1,0,0,1,1,2,1,16.66,2.16,10.7,6.16
1,2,2,0,0,0,2,1,2,0,1,1,1,1,2,1,16.93,12.17,9.86,6.49
2,0,0,1,1,0,1,0,0,0,1,2,2,0,1,0,14.05,2.22,7.06,12.9
0,1,0,0,2,0,0,1,1,2,2,0,2,2,1,1,16.82,10.95,5.47,8.52
2,0,0,2,2,0,1,2,1,2,1,2,2,1,0,1,19.49,12.75,6.67,8.75
1,1,2,2,1,2,1,1,2,1,0,2,2,2,0,0,15.8,8.8,10.29,4.28
1,1,1,2,0,0,0,0,2,0,0,0,2,0,1,2,12.3,4.46,4.76,8
1,2,0,2,2,1,2,1,1,0,0,0,0,1,1,1,18.6,6.93,6.26,10.4
1,0,0,2,0,2,2,2,0,2,1,1,0,2,0,2,23.82,16.58,10.5,10.53
1,1,2,1,0,0,0,0,1,1,2,2,0,2,0,2,18.31,8.59,7.12,12.25
2,2,1,0,1,0,0,1,1,0,0,0,2,2,2,1,12.29,2.79,7.12,6.25
2,0,1,2,1,1,1,2,2,2,0,2,0,2,1,0,23.27,16.16,8.78,14.37
1,1,2,1,2,2,2,2,1,1,0,2,1,2,0,2,20.71,12.13,11.84,6.8
0,2,0,0,0,1,0,1,1,0,1,1,0,1,2,0,15.58,4.21,7.27,12.13
0,1,1,2,2,2,2,2,1,1,2,1,1,1,1,2,22.2,16.19,10.87,8.59
2,2,1,0,0,1,2,2,1,1,1,1,0,0,1,0,19.43,10.32,7.05,12.89
1,0,1,2,0,2,2,0,1,2,2,0,1,2,0,2,19.01,14.18,8.32,4.49
1,1,1,2,2,1,1,1,2,1,1,0,0,0,1,2,20.55,4.31,4.38,12.69
0,0,2,1,1,1,2,1,0,0,1,0,1,0,1,0,12.9,4.95,3.09,8.9
2,0,0,2,2,0,0,1,1,1,0,2,0,0,2,0,15.37,2.7,6.04,14.62
2,0,1,0,1,0,2,2,0,0,1,1,0,0,1,2,19.09,10.12,7.62,14.63
0,0,1,1,1,1,0,1,0,0,2,2,0,1,1,2,21.97,8.51,7.83,16.31
2,2,1,2,1,0,1,1,0,1,1,1,2,1,1,2,16.7,4.43,8.8,8.21
2,1,1,2,2,1,1,2,2,1,2,2,2,2,1,1,24.15,16.05,8.82,10.61
1,0,1,2,2,2,1,1,0,1,2,2,1,2,0,1,19.95,8.87,10.39,6.82
2,0,2,2,2,0,1,0,1,1,1,0,2,0,2,1,12.47,0.1,4.1,6.82
0,0,0,1,0,1,0,0,2,2,1,2,1,2,1,1,21.82,12.14,7.2,12.51
2,1,0,0,0,2,1,2,2,2,1,1,1,2,2,2,24.71,16.98,13.23,8.55
1,2,2,2,2,0,2,2,1,2,1,1,2,1,1,0,16.39,16.12,8.28,6.31
1,1,2,0,0,0,1,2,2,2,1,1,2,0,1,2,18.99,14.52,7.37,8.89
2,2,1,1,2,1,2,2,1,1,0,1,0,2,0,0,20.39,12.5,7.41,12.23
0,0,2,0,0,1,2,1,1,2,2,2,0,0,2,0,18.16,14.35,5.42,12.45
0,0,2,0,1,2,1,1,0,1,0,2,0,2,2,1,17.43,4.46,11.58,10.65
2,2,2,0,1,0,1,2,1,2,2,2,2,1,0,2,16.59,16.35,7.49,4.71
1,0,1,2,2,2,2,1,2,0,0,0,1,2,1,0,17.45,10.91,10.43,6.64
0,1,1,1,0,2,1,1,2,2,0,1,0,2,1,1,24.3,12.51,11.69,14.64
1,2,1,2,0,0,1,2,2,0,1,2,1,0,1,1,16.01,10.39,6.97,8.87
2,2,0,2,1,0,0,1,2,0,2,2,2,2,2,0,15.21,12.77,8.6,8.94
2,2,2,1,1,0,2,0,2,2,0,0,0,1,0,1,16.49,14.72,5.18,8.6
2,1,2,1,1,0,1,2,1,0,1,2,1,2,1,2,19.88,8.43,9.65,10.43
1,1,0,1,0,0,0,1,1,0,0,0,1,2,2,1,16.31,2.18,7.93,10.46
2,1,0,1,1,0,1,1,1,2,0,1,1,2,2,0,19.96,8.02,9.02,12.65
2,2,0,1,0,1,0,2,1,1,1,2,0,2,2,2,23.92,8.88,9.77,14.19
0,1,1,0,0,0,1,2,0,0,1,1,2,2,0,2,14.52,8.85,5.2,8.97
0,0,0,2,1,1,0,1,0,1,1,0,1,1,1,1,15.35,2.38,4.55,8.55
0,2,2,0,1,0,2,2,0,1,0,0,1,1,1,0,9.42,10.4,5.47,4.71
1,2,2,1,0,2,0,2,0,0,1,0,2,0,2,2,13.8,4.84,9.6,4.18
1,1,2,0,1,1,1,1,1,0,2,1,0,1,1,0,19.89,8.36,9.05,12.69
2,2,2,0,1,2,0,2,0,2,1,2,2,0,2,0,13.82,10.79,11.48,4.32
2,2,1,2,1,2,2,0,1,1,1,1,1,2,1,1,19.29,8.11,12.07,6.55
0,1,2,1,0,2,1,2,1,2,2,2,0,2,0,2,22.07,16.13,9.7,10.61
1,0,1,0,1,2,2,1,2,2,2,0,2,2,2,1,23.82,18.29,11.14,6.93
1,2,2,0,0,2,1,2,0,0,1,1,2,2,0,2,14.06,8.28,11.4,2.83
2,0,0,2,0,0,1,1,1,0,0,0,0,0,0,1,13.31,0.68,2.76,10.24
0,0,1,1,0,2,2,0,0,1,1,0,2,1,1,0,16.37,6.67,9.51,8.71
0,0,2,1,2,1,2,0,1,1,0,2,1,2,2,0,16.47,8.47,7.88,10.47
0,0,2,1,1,2,2,0,0,1,1,2,0,0,0,1,16.7,6.88,7.87,10.64
1,2,0,1,2,0,0,2,2,1,2,0,1,0,0,2,15.8,12.07,3.49,6.16
2,0,0,1,2,2,2,1,2,0,0,1,1,1,1,0,21.23,12.14,13.3,10.48
0,1,1,1,0,1,0,2,0,1,0,0,1,2,0,1,15.93,6.65,3.36,8.46
0,2,1,0,2,2,0,1,1,1,1,1,0,1,0,1,16.79,4.89,9.86,8.52
1,1,0,0,1,1,2,1,1,2,1,0,0,0,1,0,19.02,8.73,5.91,12.62
2,0,1,2,2,2,0,0,1,2,1,1,2,1,1,0,18.64,8.37,12.99,8.77
1,0,0,1,2,2,0,2,0,1,2,1,0,1,1,1,25.07,12,13.04,14.2
0,0,2,1,1,0,1,1,1,0,0,0,2,1,1,1,13.88,2.9,5.54,8.63
2,0,2,2,1,0,0,2,1,1,0,1,2,2,1,0,14.18,8.21,8.69,8.8
0,1,1,0,2,1,2,1,0,2,2,2,1,1,1,2,21.07,16.6,7.49,10.33
0,2,0,2,2,2,0,2,1,2,2,0,0,0,0,1,15.58,12.96,4.83,6.21
1,2,1,2,1,1,0,2,1,2,1,1,1,0,0,2,16.97,10.48,4.57,6.9
0,1,2,1,2,1,2,2,1,2,2,0,1,0,0,2,17.4,16.3,1.66,6.11
2,2,0,2,0,0,2,1,1,2,1,1,0,0,1,1,19.56,10.71,6.92,12.43
1,2,2,2,2,2,2,1,1,2,0,2,0,0,0,0,14.49,10.69,8.03,6.87
0,2,2,1,0,2,0,2,0,2,1,2,1,1,2,2,17.82,12.6,11.51,6.12
1,0,1,2,2,0,0,0,1,0,0,1,0,2,1,2,17.09,4.83,8.21,14.72
0,0,2,2,2,1,0,1,1,1,0,1,0,2,0,1,15.37,4.26,4.28,10.59
0,2,1,2,1,2,2,1,1,0,1,1,2,0,2,0,13.18,6.71,8.35,6.34
2,1,2,0,2,2,2,0,2,0,0,0,0,2,2,1,18.97,10.46,11.57,8.63
0,2,1,2,0,2,1,2,1,2,2,2,2,0,2,0,16.58,14.97,8.5,6.52
2,0,1,2,2,2,2,2,0,1,1,0,0,1,2,2,22.24,10.93,10.47,10.91
0,1,2,2,0,0,2,2,1,2,2,0,1,2,1,2,17.04,18.6,4.81,6.51
0,0,0,1,2,1,1,1,2,0,1,2,0,0,1,2,21.59,6.1,5.81,16.05
2,0,2,2,2,0,0,0,1,0,2,0,1,0,2,2,11.51,4.84,4.96,6.7
2,2,2,1,0,0,2,0,2,1,1,1,0,0,1,0,16.09,10.25,7.86,12.89
1,1,0,0,1,2,0,1,2,0,1,2,0,1,0,2,20.38,8.66,11.95,10.65
2,2,0,1,2,0,2,2,1,2,2,1,2,1,2,1,23.5,20.86,9.14,10.64
1,0,0,2,1,1,2,0,1,1,1,2,0,0,1,1,21.93,6.74,6.25,14.68
2,1,0,1,2,0,0,2,1,2,1,0,2,2,0,0,16.63,10.3,5.21,8.64
1,2,1,0,1,1,2,0,1,0,2,1,1,1,2,0,17.69,12.8,9.09,8.86
1,1,1,0,2,1,2,2,0,1,1,1,0,1,2,1,24.24,12.56,9.61,14.52
0,1,1,1,2,1,0,0,2,0,2,0,1,1,0,2,16.48,10.72,3.18,8.27
2,1,0,0,0,0,0,1,1,1,0,0,1,0,1,1,13.63,0.91,5.74,8.44
2,0,1,2,2,2,0,2,2,0,2,2,0,2,1,1,24.62,16.85,12.84,12.42
2,2,1,2,0,2,0,1,1,2,1,2,1,0,2,0,15.46,6.78,10.28,6.17
2,0,1,0,2,0,0,1,0,2,1,2,0,2,1,1,20.83,8.44,9.17,14.61
2,0,1,2,2,0,2,0,2,1,1,1,1,0,1,2,18.44,10.13,6.31,10.36
0,1,1,1,1,1,2,1,2,0,1,1,2,1,1,2,22.28,12.94,7.73,12.07
2,0,1,1,0,2,0,1,0,2,2,0,1,0,2,2,19.77,8.24,9.32,8.55
1,0,0,1,1,1,0,0,1,1,2,2,1,0,0,1,18.73,6.39,5.45,10.57
0,1,2,0,1,0,2,1,1,0,0,2,2,0,0,0,8.48,6.06,3.84,6.01
2,2,0,0,2,0,0,2,0,0,2,2,0,2,2,2,18.54,12.86,9.52,12.85
2,1,1,1,2,1,0,1,2,2,1,0,0,2,0,0,20.94,10,5.81,12.41
2,0,2,2,2,1,1,0,2,1,0,1,1,2,1,2,18.85,8.59,8.3,8.8
0,2,2,1,0,1,2,2,1,1,1,0,1,1,2,1,17.62,10.78,5.51,6.08
2,0,0,2,2,2,1,2,1,1,1,1,1,1,1,1,22.17,8.56,12.69,8.35
1,0,1,1,2,1,2,1,1,0,1,2,2,0,1,2,21.37,6.49,7.57,12.56
0,1,0,2,0,1,0,0,1,0,0,1,1,1,1,2,15.94,4.88,6.26,10.66
0,2,2,2,1,0,0,2,1,0,1,0,0,2,2,0,10.93,6.68,4.16,8.16
1,1,0,2,2,0,1,1,0,1,1,2,0,2,2,2,20.48,4.05,8.16,14.63
2,0,1,1,1,2,1,0,0,2,0,1,2,0,1,0,17.91,6.79,11.3,10.44
2,1,2,2,0,0,2,2,1,1,0,2,1,0,1,1,16.37,10.82,6.86,8.27
0,1,0,1,0,1,0,0,1,0,0,1,1,0,1,2,15.31,2.54,5.37,12.03
0,2,0,1,0,1,1,2,0,1,2,0,2,0,1,2,16.86,8.91,3.01,8.24
1,2,2,1,0,0,1,0,0,2,1,0,0,0,1,1,14.66,4.3,5.05,10.29
2,2,1,2,1,1,1,2,0,2,1,0,0,2,1,2,20.84,10.95,6.85,10.09
2,2,0,1,0,1,2,2,0,2,0,0,1,2,1,0,18.67,14.28,7.13,8.79
0,2,2,0,2,0,2,1,2,2,1,1,0,0,2,0,14.3,14.07,5.81,10.16
2,0,1,0,2,0,0,0,0,2,2,0,2,1,2,1,16.39,10.01,7.99,8.93
2,0,1,0,0,1,1,1,2,0,2,1,0,1,0,2,22.79,12.29,7.73,12.74
1,0,2,2,2,2,0,1,1,0,1,2,2,0,2,0,13.67,2.67,10.14,6.47
1,1,0,0,2,0,1,0,2,1,0,0,0,2,1,0,16.44,6.57,7.88,12.86
2,2,1,2,0,0,2,1,1,2,2,1,0,1,0,2,20.09,16.55,6.36,10.29
2,2,0,1,1,1,0,1,2,2,0,2,0,2,1,0,21.52,12.95,9.23,14.51
2,2,2,2,2,2,1,1,2,0,1,0,0,0,2,1,15.03,4.47,8.75,6.6
1,0,0,1,2,1,0,1,1,0,1,0,2,1,0,2,17.88,2.38,5.19,8.98
0,0,0,0,1,2,2,0,1,1,1,2,0,2,1,2,21.37,8.39,11.51,12.62
2,2,0,2,2,1,0,2,2,0,2,1,2,1,0,1,18.98,16.33,6.94,6.09
0,0,2,0,2,2,1,2,2,1,0,2,1,0,0,1,14.77,10.73,7.53,4.03
0,2,0,1,2,0,0,1,2,0,1,1,2,0,2,2,14.12,6.15,5.43,10.95
1,2,1,2,0,2,2,1,1,2,1,0,0,2,0,2,19.44,10.93,8.62,6.85
2,2,0,1,0,2,1,1,1,1,0,2,1,2,1,2,20.33,4.75,13.79,8.74
1,2,2,1,2,0,0,1,1,2,1,2,0,0,2,1,17.11,6.11,7.54,12.21
1,0,2,2,1,0,2,2,1,2,2,0,0,2,1,1,21.81,18.45,6.45,10.86
0,0,1,1,0,1,1,0,1,0,2,1,0,1,2,0,20.26,8.63,7.94,16.31
1,1,2,1,0,0,1,1,2,0,0,0,1,2,2,0,14.73,6.88,7.39,8.93
2,2,1,0,0,0,0,0,2,0,1,1,2,0,1,0,11.87,6.97,7.22,8.92
2,1,0,2,0,2,1,0,2,1,0,0,2,0,2,0,14.83,4.83,8.1,6.96
1,2,1,1,1,0,1,1,2,0,0,0,0,2,1,1,18.97,6.19,7.55,12.19
2,0,1,0,1,1,2,2,1,1,1,1,1,2,0,0,19.87,12.49,7.68,8.5
1,1,0,1,2,2,1,1,0,1,2,0,2,1,0,0,17.58,6.92,9.67,6.09
0,2,0,1,2,1,0,0,0,2,0,1,1,0,2,1,14.41,6.62,5.23,10.08
0,1,1,2,0,0,1,1,0,2,2,1,1,1,0,2,16.35,12.72,4.9,8.23
2,1,0,0,2,0,1,2,0,0,0,2,0,2,0,1,17.71,8.68,7.68,12.4
0,2,2,0,2,2,1,0,2,0,0,1,1,1,0,0,9.53,8.78,9.47,2.86
0,2,2,1,1,1,1,2,2,2,1,1,0,0,0,2,18.94,14.85,3.96,10.46
0,2,1,0,0,0,1,1,0,2,2,1,2,2,1,2,16.69,12.36,7.69,8.23
2,1,1,2,0,1,1,0,0,2,1,2,0,0,1,1,20.23,6.62,6.82,14.71
1,2,1,0,2,1,1,0,1,0,0,1,0,1,0,1,16.84,4.25,7.66,10.67
2,1,0,1,0,2,1,0,0,0,2,2,0,0,2,0,19.25,6.1,11.16,14.41
1,2,1,1,1,2,0,2,0,2,1,2,1,0,0,0,15.58,10.57,9.58,6.23
2,1,2,1,2,0,1,0,0,2,0,0,2,2,1,0,13.47,6.66,7.5,8.45
0,2,0,2,0,0,2,2,0,1,1,2,2,1,2,0,14.13,12.8,6.67,8.8
1,1,2,2,2,1,0,1,1,1,0,2,1,2,2,1,17.06,4.46,8.87,8.99
1,1,0,0,2,0,0,2,0,1,2,0,1,1,2,1,17.41,10.26,7.58,8.4
2,1,0,1,2,0,1,0,2,1,1,2,2,0,1,0,17.75,6.99,7.93,12.44
1,2,0,2,1,2,0,0,2,2,0,0,2,0,2,1,14.72,8.77,8.27,4.8
2,2,1,2,1,0,2,0,1,1,0,2,1,2,2,1,16.19,8.89,8.43,8.53
1,0,2,0,1,1,2,0,1,0,2,2,1,0,0,2,15.05,10.37,5.61,6.12
0,2,2,0,2,0,0,0,1,2,1,1,0,1,0,0,10.95,8.12,5.12,8.74
0,1,0,2,2,2,1,2,2,2,2,2,1,1,0,2,21.05,20.67,8.67,6.81
2,2,1,0,2,0,2,2,1,0,1,2,1,1,0,0,14.41,12.07,7.9,6.5
0,0,0,2,1,2,2,2,0,2,0,1,2,1,0,0,16.62,16.61,8.87,6.27
2,2,2,2,0,1,2,0,0,2,2,0,2,2,2,0,14.28,14.46,6.3,4.45
2,2,2,2,2,2,2,0,0,1,0,1,0,2,0,2,15.61,8.75,10.43,6.02
0,2,1,2,1,0,1,2,0,1,0,2,0,1,2,2,16.35,8.32,6.3,12.6
0,0,0,2,2,0,2,0,1,2,2,0,1,0,2,1,15.64,12.01,2.71,8.16
2,1,0,0,2,2,1,2,2,1,0,0,2,1,0,0,16.22,10.8,9.98,4.03
0,0,0,2,0,0,1,2,1,2,2,0,2,2,0,2,16.08,14.52,2.79,6.64
1,2,1,1,0,0,1,0,1,0,0,2,2,0,2,1,14.89,2.25,7.11,10.23
2,0,2,1,1,0,2,2,0,1,1,0,2,2,0,0,14.22,10.26,5.01,6.08
2,2,2,1,1,2,2,1,1,0,2,0,1,1,0,0,14.83,10.8,9.18,2.3
1,1,0,1,2,1,2,2,0,1,2,0,1,2,2,2,23.42,14.44,7.5,10.52
2,0,2,0,1,2,2,0,0,1,0,0,1,2,1,0,13.86,6.64,11.9,4.63
1,0,0,2,2,0,0,2,0,1,2,1,0,2,2,2,21.32,12.27,8.24,14.82
1,0,2,0,2,1,1,1,1,0,0,2,1,2,2,2,17.33,4.26,9.92,8.05
2,2,1,2,1,0,1,0,2,0,0,0,0,1,2,1,15.09,6.23,6.48,10.15
2,2,0,0,2,1,0,2,1,2,0,1,0,0,1,0,17.31,10.88,7.31,12.17
2,2,0,0,1,1,1,2,1,0,0,1,2,2,0,2,16.65,8.32,7.51,6.27
2,0,1,0,2,1,1,0,0,2,1,0,2,0,1,1,16.43,4.21,5.74,8.08
1,1,0,1,2,0,1,0,1,2,0,2,1,2,1,0,18.42,8.18,9.1,12.01
2,2,1,2,1,0,1,0,1,1,2,0,2,1,0,0,11,6.31,4.89,4.71
0,1,2,2,0,2,0,2,2,0,1,1,2,1,1,1,17.76,12,10.94,6.16
0,1,0,0,2,0,0,2,1,2,2,0,0,2,0,2,17.14,14.28,3.59,10.91
2,2,1,2,0,2,2,2,0,2,1,0,2,1,2,2,19.6,14.22,10.29,4.99
2,0,2,0,2,2,1,2,0,0,0,2,2,1,2,2,17.21,8.67,13.38,6.1
2,0,1,1,0,2,1,1,0,2,1,1,0,1,0,1,23.75,8.55,11.24,12.39
0,2,1,0,1,1,1,1,2,1,0,0,1,1,2,2,15.16,6.39,5.32,6.89
2,1,0,2,1,2,0,1,1,0,1,2,1,0,1,1,17.24,2.18,10.29,8.86
1,2,1,1,2,2,2,0,1,0,2,0,2,1,0,0,15.69,10.69,9.31,4.94
0,1,1,1,0,0,0,2,2,2,2,1,2,1,0,2,20.65,20.42,5.54,10.67
2,1,2,1,2,2,2,0,0,0,2,1,2,0,0,1,16.85,10.73,9.69,6.53
2,2,2,1,2,0,0,1,0,0,0,2,1,2,0,0,9.49,4.26,7.59,6.94
2,1,1,1,0,1,0,2,0,1,0,1,0,2,2,2,23.58,8.54,9.13,16.67
2,0,0,1,0,2,0,1,1,2,2,0,1,0,0,1,18.66,8.25,7.07,6.21
0,2,1,2,2,2,2,1,0,1,1,2,1,2,0,0,13.92,8.02,8.36,4.33
1,0,0,2,0,2,2,2,1,1,0,1,1,0,1,2,20.2,10.75,10.64,8.16
1,0,1,2,1,1,0,2,1,1,0,0,1,2,0,1,16.76,6.68,4.62,6.82
1,0,2,2,2,2,0,1,1,1,0,0,0,0,2,0,13.13,0.72,8.23,8.04
0,2,1,2,2,0,2,2,1,1,1,1,1,0,0,2,13.28,10.34,2.21,6.41
2,0,1,0,1,2,1,2,2,1,0,0,0,1,2,1,22.48,10.35,11.28,10.89
2,1,2,2,2,2,1,1,1,2,1,2,1,0,2,0,16.96,6.92,10.51,6.37
0,0,1,1,2,0,1,1,1,1,0,0,1,0,2,2,14.88,0.1,3.16,10.42
1,2,1,1,1,2,1,1,0,2,1,2,2,1,2,0,19.02,8.47,13.83,8.55
0,0,1,2,2,2,0,0,0,1,0,2,1,0,0,0,9.08,2.04,6.59,6.12
0,1,0,0,0,0,0,2,1,2,0,2,0,1,0,0,15.63,12.94,5.71,12.99
0,0,0,1,2,2,2,1,2,0,0,0,0,1,0,0,17.22,10.54,7.88,10.59
2,1,1,2,0,1,2,0,1,2,0,0,0,0,0,1,17.16,8.97,2.86,10.17
1,0,2,2,0,0,1,2,1,2,0,1,1,2,0,1,16.05,12.67,6.82,6.13
1,0,0,1,0,0,1,0,1,0,2,0,0,0,2,0,16.6,4.01,5.52,14.96
2,0,1,2,0,0,0,2,1,1,2,1,1,1,1,2,20.14,12.74,8.18,10.46
1,1,2,1,2,1,0,0,2,2,0,0,2,1,1,1,18.39,10.44,7.29,8.63
0,1,0,1,2,0,2,0,2,2,1,0,1,1,1,1,19.11,14.18,5.47,10.44
2,1,2,1,1,2,1,2,2,2,0,2,0,1,1,2,25.84,16.99,13.76,12.16
0,0,2,0,1,0,0,1,1,0,0,2,1,0,1,0,8.25,2.03,5.02,8.14
2,1,0,1,0,1,0,0,0,0,1,1,1,2,0,2,17.52,4.98,7.58,10.89
0,2,1,2,0,1,1,2,1,2,1,0,2,1,1,1,17.14,10.59,4.7,6.28
2,2,2,0,2,2,2,2,2,0,1,2,2,0,2,0,15.62,14.72,11.64,4.96
0,1,2,0,1,2,1,1,2,1,0,2,2,1,1,2,17.95,8.07,11.29,6.17
1,0,1,0,2,0,2,0,2,0,2,1,2,2,2,2,20.98,16.5,9.41,10.63
1,1,0,2,2,0,2,0,0,0,1,2,1,2,0,0,13.9,8.87,6.34,8.41
2,2,1,2,0,0,1,1,0,1,0,2,1,2,1,2,15.77,4.31,8.7,8.75
1,1,1,2,2,2,1,0,1,2,1,2,0,0,0,0,17.6,6.59,8.3,10.07
1,0,2,2,2,2,1,0,2,2,2,2,0,2,2,2,23.04,16.2,12.85,10.35
0,0,2,0,0,0,0,2,0,0,1,2,2,1,2,1,13.37,8.38,7.5,8.49
2,2,1,0,1,1,0,0,2,2,0,1,1,0,0,2,14.77,10.35,5.87,6.33
0,1,1,0,1,2,1,1,2,0,1,2,2,0,2,0,15.58,6.63,9.94,8.72
2,2,2,1,2,2,1,0,0,1,2,1,0,2,2,1,20.42,8.06,13.7,10.87
2,2,2,1,2,0,1,1,1,1,2,2,0,0,2,2,18.62,6.38,7.72,12.11
1,1,1,1,0,2,0,0,0,0,0,1,0,0,0,0,14.67,2.5,9.06,12.81
2,2,0,1,0,2,0,1,0,0,2,0,2,2,0,2,15.44,6.96,9.17,4.03
0,0,0,1,0,1,2,1,0,1,0,2,0,1,0,0,18.56,8.67,5.99,14.37
1,1,2,1,0,2,2,1,2,2,2,0,1,1,1,2,23.12,18.55,11.77,6.77
2,1,2,2,1,1,2,2,0,2,0,0,2,1,1,2,18.33,14.61,6.84,6.87
0,1,2,1,1,0,1,1,0,0,2,0,0,0,2,0,12.74,4.91,3.48,12.85
0,0,1,1,0,2,1,2,2,2,1,2,2,0,2,1,22.03,14.88,9.18,10.58
0,1,0,2,0,0,0,1,2,1,0,1,1,2,1,2,16.64,8.45,6.01,10.43
1,0,1,1,0,0,0,0,0,0,1,1,0,2,0,2,17.95,4.18,7.58,14.95
1,0,0,1,0,1,1,1,1,2,2,0,2,0,2,1,21.19,8.49,5.59,10.82
1,2,2,1,2,2,1,2,2,2,0,2,2,2,1,0,19.73,16.25,13.8,6.88
2,2,1,1,0,1,0,0,1,2,0,2,0,1,1,2,21.02,8.71,9.85,14.04
1,2,2,0,1,1,0,2,1,0,2,0,0,0,0,2,13.14,8.55,3.57,6.28
1,0,0,0,1,0,0,0,1,2,1,0,0,0,0,2,14.24,4.48,3.3,10.54
0,0,1,2,2,0,1,1,2,1,1,0,1,2,0,0,12.55,6.5,2.38,6.38
1,0,0,0,1,0,0,1,1,0,0,2,0,2,1,1,18.81,4.65,9.54,14.93
0,1,1,2,2,1,0,0,2,0,2,2,0,2,1,2,20.86,12.52,6.38,14.95
1,0,0,2,1,0,2,2,0,1,2,1,1,1,2,0,19.62,16.92,8.1,10.3
1,2,1,1,1,0,0,1,1,2,2,0,2,2,0,2,16.45,10.69,5.5,6.62
1,1,0,1,1,0,2,1,2,2,2,2,2,1,1,2,25.79,20.88,9.7,12.38
1,2,0,1,1,1,1,2,0,0,0,0,0,0,1,1,17.77,4.89,5.51,12.9
0,1,1,2,0,2,1,2,0,1,0,1,1,1,1,2,18.09,8.72,10.67,8.54
1,0,1,2,1,0,1,1,0,2,1,2,2,1,2,0,17.59,8.93,8.7,10.13
1,2,0,0,2,1,2,2,2,2,1,2,1,1,1,2,23.8,20.04,9.28,8.93
2,2,2,2,2,1,0,1,1,2,2,0,0,2,0,1,16.02,10.15,4.61,6.25
