ENERGY,TOTFAT,CHOL,TOTALCARB,ADDSUG,PROT,VITD,VITA,VITB2,VITB12,VITC,CALC,SOD,IRON,POT,PHOS,HLTI,VIT_ESS,PROT_IN,LOW_SOD
2,1,0,2,1,1,0,1,2,0,0,1,2,1,2,0,0.546,0.347,0.632,0.626
1,2,0,2,0,2,0,0,2,2,0,2,2,2,1,1,0.577,0.495,0.857,0.378
0,1,2,2,1,1,0,0,0,2,0,2,2,1,0,1,0.336,0.352,0.337,0.362
0,2,0,0,0,2,0,0,1,1,0,2,0,1,0,0,0.311,0.162,0.673,0.464
1,2,0,1,2,2,0,1,2,0,1,2,0,2,2,2,0.757,0.347,0.949,0.71
2,1,2,2,2,1,0,1,1,2,1,0,1,2,0,2,0.438,0.274,0.288,0.226
2,1,2,2,1,0,0,2,0,0,0,0,0,2,0,1,0.337,0.264,0.331,0.459
1,2,2,1,0,0,0,0,0,1,2,0,0,2,0,1,0.357,0.251,0.4,0.507
2,2,0,2,0,0,2,0,1,0,1,1,1,2,2,0,0.407,0.361,0.575,0.503
0,0,1,1,1,0,0,0,0,2,2,2,0,1,2,1,0.664,0.507,0.539,0.97
2,1,2,1,2,2,0,0,1,1,0,1,1,2,0,0,0.42,0.174,0.846,0.326
0,1,1,1,0,2,2,2,0,2,2,1,0,2,0,0,0.735,0.821,0.661,0.709
2,1,0,2,2,2,0,0,1,1,1,1,0,2,2,1,0.7,0.186,0.899,0.713
2,2,2,1,2,0,0,0,1,1,2,1,1,1,0,1,0.393,0.349,0.536,0.363
2,2,1,2,2,2,2,0,1,2,2,1,0,0,0,1,0.594,0.576,0.629,0.474
2,0,0,0,2,1,2,1,2,0,1,2,2,1,0,0,0.583,0.493,0.498,0.498
2,1,1,1,1,2,2,1,1,1,0,0,2,0,1,2,0.594,0.159,0.699,0.484
2,0,1,1,0,0,1,0,0,1,0,1,1,1,0,2,0.496,0.193,0.562,0.628
1,0,0,2,2,1,0,1,1,2,2,0,1,2,1,1,0.653,0.41,0.474,0.503
0,2,0,1,0,1,1,1,1,0,0,1,0,1,1,1,0.606,0.161,0.538,0.851
0,0,1,1,0,0,1,0,2,1,1,1,2,1,2,1,0.596,0.334,0.555,0.7
0,1,1,2,0,1,1,0,1,2,0,0,1,1,1,1,0.498,0.27,0.294,0.488
2,2,2,1,0,0,1,1,0,2,1,1,2,2,2,0,0.467,0.353,0.677,0.475
0,0,0,0,1,1,0,1,0,1,0,1,2,2,2,0,0.397,0.185,0.56,0.619
0,2,1,1,0,2,0,0,0,1,1,2,0,1,2,2,0.565,0.167,0.82,0.753
0,1,0,2,0,1,1,0,1,1,0,0,1,2,2,2,0.445,0.096,0.334,0.464
0,0,2,0,1,2,2,0,2,0,2,0,0,2,2,1,0.567,0.573,0.688,0.504
1,2,1,0,1,0,1,1,0,2,0,2,0,1,1,2,0.582,0.348,0.645,0.706
0,1,1,0,1,0,1,2,1,0,0,1,1,0,2,2,0.392,0.272,0.368,0.619
0,2,2,1,1,1,1,0,0,2,1,2,0,0,0,2,0.429,0.241,0.234,0.614
1,1,2,1,0,2,1,0,0,2,2,0,0,2,0,1,0.594,0.404,0.653,0.461
0,0,0,2,1,1,0,0,0,2,1,1,1,1,1,2,0.526,0.342,0.431,0.614
0,0,1,1,2,1,2,0,1,2,1,0,2,2,2,2,0.649,0.417,0.402,0.626
1,1,1,0,1,0,0,1,1,1,2,2,1,1,2,1,0.631,0.326,0.648,0.612
0,2,0,2,0,0,2,2,2,2,0,1,1,0,1,1,0.471,0.742,0.338,0.461
2,0,0,1,2,1,1,1,1,0,1,1,2,1,0,0,0.562,0.164,0.554,0.63
2,1,0,1,0,0,1,0,1,2,1,1,0,0,0,2,0.625,0.279,0.386,0.856
2,1,1,2,2,2,0,1,0,1,0,0,1,1,2,1,0.498,0.084,0.761,0.335
1,2,2,0,0,0,2,1,2,0,1,1,1,1,2,1,0.509,0.492,0.701,0.355
2,0,0,1,1,0,1,0,0,0,1,2,2,0,1,0,0.391,0.086,0.497,0.749
0,1,0,0,2,0,0,1,1,2,2,0,2,2,1,1,0.504,0.442,0.382,0.48
2,0,0,2,2,0,1,2,1,2,1,2,2,1,0,1,0.613,0.515,0.469,0.494
1,1,2,2,1,2,1,1,2,1,0,2,2,2,0,0,0.462,0.354,0.732,0.219
1,1,1,2,0,0,0,0,2,0,0,0,2,0,1,2,0.319,0.178,0.331,0.448
1,2,0,2,2,1,2,1,1,0,0,0,0,1,1,1,0.577,0.278,0.439,0.595
1,0,0,2,0,2,2,2,0,2,1,1,0,2,0,2,0.79,0.671,0.747,0.603
1,1,2,1,0,0,0,0,1,1,2,2,0,2,0,2,0.565,0.346,0.502,0.709
2,2,1,0,1,0,0,1,1,0,0,0,2,2,2,1,0.319,0.11,0.502,0.34
2,0,1,2,1,1,1,2,2,2,0,2,0,2,1,0,0.768,0.654,0.622,0.839
1,1,2,1,2,2,2,2,1,1,0,2,1,2,0,2,0.663,0.49,0.844,0.374
0,2,0,0,0,1,0,1,1,0,1,1,0,1,2,0,0.453,0.167,0.513,0.701
0,1,1,2,2,2,2,2,1,1,2,1,1,1,1,2,0.724,0.655,0.774,0.484
2,2,1,0,0,1,2,2,1,1,1,1,0,0,1,0,0.611,0.416,0.497,0.748
1,0,1,2,0,2,2,0,1,2,2,0,1,2,0,2,0.594,0.574,0.589,0.232
1,1,1,2,2,1,1,1,2,1,1,0,0,0,1,2,0.656,0.171,0.303,0.736
0,0,2,1,1,1,2,1,0,0,1,0,1,0,1,0,0.344,0.198,0.21,0.503
2,0,0,2,2,0,0,1,1,1,0,2,0,0,2,0,0.445,0.106,0.423,0.854
2,0,1,0,1,0,2,2,0,0,1,1,0,0,1,2,0.597,0.408,0.538,0.855
0,0,1,1,1,1,0,1,0,0,2,2,0,1,1,2,0.714,0.343,0.553,0.958
2,2,1,2,1,0,1,1,0,1,1,1,2,1,1,2,0.499,0.176,0.624,0.461
2,1,1,2,2,1,1,2,2,1,2,2,2,2,1,1,0.804,0.65,0.625,0.608
1,0,1,2,2,2,1,1,0,1,2,2,1,2,0,1,0.632,0.357,0.739,0.375
2,0,2,2,2,0,1,0,1,1,1,0,2,0,2,1,0.326,0,0.283,0.375
0,0,0,1,0,1,0,0,2,2,1,2,1,2,1,1,0.708,0.49,0.508,0.725
2,1,0,0,0,2,1,2,2,2,1,1,1,2,2,2,0.826,0.688,0.945,0.482
1,2,2,2,2,0,2,2,1,2,1,1,2,1,1,0,0.487,0.653,0.586,0.344
1,1,2,0,0,0,1,2,2,2,1,1,2,0,1,2,0.593,0.587,0.52,0.502
2,2,1,1,2,1,2,2,1,1,0,1,0,2,0,0,0.65,0.505,0.523,0.708
0,0,2,0,0,1,2,1,1,2,2,2,0,0,2,0,0.559,0.58,0.379,0.721
0,0,2,0,1,2,1,1,0,1,0,2,0,2,2,1,0.529,0.178,0.825,0.611
2,2,2,0,1,0,1,2,1,2,2,2,2,1,0,2,0.495,0.662,0.529,0.246
1,0,1,2,2,2,2,1,2,0,0,0,1,2,1,0,0.53,0.44,0.742,0.364
0,1,1,1,0,2,1,1,2,2,0,1,0,2,1,1,0.81,0.505,0.833,0.856
1,2,1,2,0,0,1,2,2,0,1,2,1,0,1,1,0.471,0.419,0.491,0.501
2,2,0,2,1,0,0,1,2,0,2,2,2,2,2,0,0.438,0.516,0.609,0.506
2,2,2,1,1,0,2,0,2,2,0,0,0,1,0,1,0.491,0.596,0.361,0.485
2,1,2,1,1,0,1,2,1,0,1,2,1,2,1,2,0.629,0.339,0.685,0.597
1,1,0,1,0,0,0,1,1,0,0,0,1,2,2,1,0.483,0.085,0.561,0.599
2,1,0,1,1,0,1,1,1,2,0,1,1,2,2,0,0.632,0.323,0.64,0.733
2,2,0,1,0,1,0,2,1,1,1,2,0,2,2,2,0.794,0.358,0.694,0.828
0,1,1,0,0,0,1,2,0,0,1,1,2,2,0,2,0.41,0.356,0.363,0.507
0,0,0,2,1,1,0,1,0,1,1,0,1,1,1,1,0.444,0.093,0.315,0.482
0,2,2,0,1,0,2,2,0,1,0,0,1,1,1,0,0.202,0.42,0.382,0.246
1,2,2,1,0,2,0,2,0,0,1,0,2,0,2,2,0.381,0.193,0.682,0.213
1,1,2,0,1,1,1,1,1,0,2,1,0,1,1,0,0.629,0.336,0.642,0.736
2,2,2,0,1,2,0,2,0,2,1,2,2,0,2,0,0.382,0.435,0.818,0.222
2,2,1,2,1,2,2,0,1,1,1,1,1,2,1,1,0.605,0.326,0.861,0.359
0,1,2,1,0,2,1,2,1,2,2,2,0,2,0,2,0.719,0.653,0.689,0.608
1,0,1,0,1,2,2,1,2,2,2,0,2,2,2,1,0.79,0.741,0.793,0.382
1,2,2,0,0,2,1,2,0,0,1,1,2,2,0,2,0.391,0.333,0.812,0.13
2,0,0,2,0,0,1,1,1,0,0,0,0,0,0,1,0.361,0.024,0.186,0.585
0,0,1,1,0,2,2,0,0,1,1,0,2,1,1,0,0.486,0.268,0.675,0.491
0,0,2,1,2,1,2,0,1,1,0,2,1,2,2,0,0.49,0.341,0.557,0.6
0,0,2,1,1,2,2,0,0,1,1,2,0,0,0,1,0.499,0.276,0.556,0.61
1,2,0,1,2,0,0,2,2,1,2,0,1,0,0,2,0.462,0.488,0.239,0.335
2,0,0,1,2,2,2,1,2,0,0,1,1,1,1,0,0.684,0.49,0.95,0.6
0,1,1,1,0,1,0,2,0,1,0,0,1,2,0,1,0.468,0.267,0.229,0.476
0,2,1,0,2,2,0,1,1,1,1,1,0,1,0,1,0.503,0.195,0.701,0.48
1,1,0,0,1,1,2,1,1,2,1,0,0,0,1,0,0.594,0.352,0.414,0.732
2,0,1,2,2,2,0,0,1,2,1,1,2,1,1,0,0.578,0.337,0.927,0.495
1,0,0,1,2,2,0,2,0,1,2,1,0,1,1,1,0.841,0.485,0.931,0.829
0,0,2,1,1,0,1,1,1,0,0,0,2,1,1,1,0.384,0.114,0.387,0.486
2,0,2,2,1,0,0,2,1,1,0,1,2,2,1,0,0.396,0.33,0.616,0.497
0,1,1,0,2,1,2,1,0,2,2,2,1,1,1,2,0.678,0.672,0.529,0.591
0,2,0,2,2,2,0,2,1,2,2,0,0,0,0,1,0.453,0.524,0.336,0.338
1,2,1,2,1,1,0,2,1,2,1,1,1,0,0,2,0.51,0.423,0.317,0.38
0,1,2,1,2,1,2,2,1,2,2,0,1,0,0,2,0.528,0.66,0.106,0.332
2,2,0,2,0,0,2,1,1,2,1,1,0,0,1,1,0.616,0.432,0.487,0.72
1,2,2,2,2,2,2,1,1,2,0,2,0,0,0,0,0.409,0.431,0.568,0.378
0,2,2,1,0,2,0,2,0,2,1,2,1,1,2,2,0.545,0.509,0.82,0.332
1,0,1,2,2,0,0,0,1,0,0,1,0,2,1,2,0.515,0.193,0.581,0.861
0,0,2,2,2,1,0,1,1,1,0,1,0,2,0,1,0.445,0.169,0.296,0.607
0,2,1,2,1,2,2,1,1,0,1,1,2,0,2,0,0.355,0.269,0.591,0.346
2,1,2,0,2,2,2,0,2,0,0,0,0,2,2,1,0.592,0.422,0.825,0.486
0,2,1,2,0,2,1,2,1,2,2,2,2,0,2,0,0.494,0.606,0.602,0.357
2,0,1,2,2,2,2,2,0,1,1,0,0,1,2,2,0.725,0.441,0.745,0.627
0,1,2,2,0,0,2,2,1,2,2,0,1,2,1,2,0.513,0.754,0.334,0.356
0,0,0,1,2,1,1,1,2,0,1,2,0,0,1,2,0.699,0.244,0.407,0.942
2,0,2,2,2,0,0,0,1,0,2,0,1,0,2,2,0.287,0.193,0.345,0.368
2,2,2,1,0,0,2,0,2,1,1,1,0,0,1,0,0.474,0.413,0.555,0.748
1,1,0,0,1,2,0,1,2,0,1,2,0,1,0,2,0.65,0.349,0.852,0.611
2,2,0,1,2,0,2,2,1,2,2,1,2,1,2,1,0.777,0.846,0.648,0.61
1,0,0,2,1,1,2,0,1,1,1,2,0,0,1,1,0.713,0.27,0.439,0.858
2,1,0,1,2,0,0,2,1,2,1,0,2,2,0,0,0.496,0.415,0.363,0.487
1,2,1,0,1,1,2,0,1,0,2,1,1,1,2,0,0.54,0.517,0.645,0.501
1,1,1,0,2,1,2,2,0,1,1,1,0,1,2,1,0.807,0.508,0.682,0.848
0,1,1,1,2,1,0,0,2,0,2,0,1,1,0,2,0.49,0.433,0.216,0.464
2,1,0,0,0,0,0,1,1,1,0,0,1,0,1,1,0.374,0.033,0.402,0.475
2,0,1,2,2,2,0,2,2,0,2,2,0,2,1,1,0.823,0.682,0.917,0.719
2,2,1,2,0,2,0,1,1,2,1,2,1,0,2,0,0.449,0.272,0.731,0.335
2,0,1,0,2,0,0,1,0,2,1,2,0,2,1,1,0.668,0.34,0.65,0.854
2,0,1,2,2,0,2,0,2,1,1,1,1,0,1,2,0.57,0.409,0.443,0.593
0,1,1,1,1,1,2,1,2,0,1,1,2,1,1,2,0.727,0.523,0.546,0.698
2,0,1,1,0,2,0,1,0,2,2,0,1,0,2,2,0.625,0.332,0.661,0.482
1,0,0,1,1,1,0,0,1,1,2,2,1,0,0,1,0.582,0.256,0.381,0.606
0,1,2,0,1,0,2,1,1,0,0,2,2,0,0,0,0.163,0.243,0.264,0.326
2,2,0,0,2,0,0,2,0,0,2,2,0,2,2,2,0.574,0.52,0.676,0.746
2,1,1,1,2,1,0,1,2,2,1,0,0,2,0,0,0.672,0.403,0.407,0.719
2,0,2,2,2,1,1,0,2,1,0,1,1,2,1,2,0.587,0.346,0.587,0.497
0,2,2,1,0,1,2,2,1,1,1,0,1,1,2,1,0.537,0.435,0.385,0.33
2,0,0,2,2,2,1,2,1,1,1,1,1,1,1,1,0.723,0.345,0.906,0.469
1,0,1,1,2,1,2,1,1,0,1,2,2,0,1,2,0.69,0.26,0.534,0.728
0,1,0,2,0,1,0,0,1,0,0,1,1,1,1,2,0.468,0.195,0.439,0.611
0,2,2,2,1,0,0,2,1,0,1,0,0,2,2,0,0.263,0.268,0.287,0.458
1,1,0,2,2,0,1,1,0,1,1,2,0,2,2,2,0.654,0.161,0.577,0.855
2,0,1,1,1,2,1,0,0,2,0,1,2,0,1,0,0.549,0.273,0.805,0.598
2,1,2,2,0,0,2,2,1,1,0,2,1,0,1,1,0.486,0.437,0.483,0.464
0,1,0,1,0,1,0,0,1,0,0,1,1,0,1,2,0.442,0.099,0.375,0.695
0,2,0,1,0,1,1,2,0,1,2,0,2,0,1,2,0.506,0.359,0.204,0.463
1,2,2,1,0,0,1,0,0,2,1,0,0,0,1,1,0.416,0.171,0.352,0.588
2,2,1,2,1,1,1,2,0,2,1,0,0,2,1,2,0.668,0.442,0.482,0.576
2,2,0,1,0,1,2,2,0,2,0,0,1,2,1,0,0.58,0.578,0.503,0.496
0,2,2,0,2,0,2,1,2,2,1,1,0,0,2,0,0.401,0.569,0.407,0.58
2,0,1,0,2,0,0,0,0,2,2,0,2,1,2,1,0.487,0.404,0.565,0.505
2,0,1,0,0,1,1,1,2,0,2,1,0,1,0,2,0.748,0.497,0.546,0.739
1,0,2,2,2,2,0,1,1,0,1,2,2,0,2,0,0.375,0.105,0.721,0.354
1,1,0,0,2,0,1,0,2,1,0,0,0,2,1,0,0.489,0.264,0.557,0.746
2,2,1,2,0,0,2,1,1,2,2,1,0,1,0,2,0.638,0.67,0.447,0.588
2,2,0,1,1,1,0,1,2,2,0,2,0,2,1,0,0.696,0.523,0.655,0.848
2,2,2,2,2,2,1,1,2,0,1,0,0,0,2,1,0.431,0.178,0.62,0.362
1,0,0,1,2,1,0,1,1,0,1,0,2,1,0,2,0.547,0.093,0.362,0.508
0,0,0,0,1,2,2,0,1,1,1,2,0,2,1,2,0.69,0.338,0.82,0.732
2,2,0,2,2,1,0,2,2,0,2,1,2,1,0,1,0.592,0.661,0.489,0.33
0,0,2,0,2,2,1,2,2,1,0,2,1,0,0,1,0.42,0.433,0.532,0.204
0,2,0,1,2,0,0,1,2,0,1,1,2,0,2,2,0.394,0.246,0.379,0.629
1,2,1,2,0,2,2,1,1,2,1,0,0,2,0,2,0.611,0.441,0.611,0.377
2,2,0,1,0,2,1,1,1,1,0,2,1,2,1,2,0.647,0.189,0.985,0.493
1,2,2,1,2,0,0,1,1,2,1,2,0,0,2,1,0.516,0.245,0.532,0.706
1,0,2,2,1,0,2,2,1,2,2,0,0,2,1,1,0.708,0.747,0.453,0.623
0,0,1,1,0,1,1,0,1,0,2,1,0,1,2,0,0.645,0.347,0.561,0.958
1,1,2,1,0,0,1,1,2,0,0,0,1,2,2,0,0.419,0.276,0.521,0.505
2,2,1,0,0,0,0,0,2,0,1,1,2,0,1,0,0.302,0.28,0.509,0.504
2,1,0,2,0,2,1,0,2,1,0,0,2,0,2,0,0.423,0.193,0.573,0.384
1,2,1,1,1,0,1,1,2,0,0,0,0,2,1,1,0.592,0.248,0.533,0.705
2,0,1,0,1,1,2,2,1,1,1,1,1,2,0,0,0.629,0.505,0.542,0.479
1,1,0,1,2,2,1,1,0,1,2,0,2,1,0,0,0.535,0.278,0.687,0.33
0,2,0,1,2,1,0,0,0,2,0,1,1,0,2,1,0.406,0.266,0.365,0.576
0,1,1,2,0,0,1,1,0,2,2,1,1,1,0,2,0.485,0.514,0.341,0.462
2,1,0,0,2,0,1,2,0,0,0,2,0,2,0,1,0.54,0.349,0.542,0.718
0,2,2,0,2,2,1,0,2,0,0,1,1,1,0,0,0.206,0.354,0.672,0.132
0,2,2,1,1,1,1,2,2,2,1,1,0,0,0,2,0.591,0.601,0.273,0.599
0,2,1,0,0,0,1,1,0,2,2,1,2,2,1,2,0.499,0.499,0.543,0.462
2,1,1,2,0,1,1,0,0,2,1,2,0,0,1,1,0.643,0.266,0.48,0.86
1,2,1,0,2,1,1,0,1,0,0,1,0,1,0,1,0.505,0.169,0.541,0.612
2,1,0,1,0,2,1,0,0,0,2,2,0,0,2,0,0.603,0.244,0.795,0.842
1,2,1,1,1,2,0,2,0,2,1,2,1,0,0,0,0.453,0.426,0.68,0.339
2,1,2,1,2,0,1,0,0,2,0,0,2,2,1,0,0.367,0.267,0.529,0.475
0,2,0,2,0,0,2,2,0,1,1,2,2,1,2,0,0.394,0.517,0.469,0.497
1,1,2,2,2,1,0,1,1,1,0,2,1,2,2,1,0.514,0.178,0.629,0.509
1,1,0,0,2,0,0,2,0,1,2,0,1,1,2,1,0.528,0.414,0.535,0.472
2,1,0,1,2,0,1,0,2,1,1,2,2,0,1,0,0.542,0.281,0.561,0.721
1,2,0,2,1,2,0,0,2,2,0,0,2,0,2,1,0.418,0.353,0.585,0.251
2,2,1,2,1,0,2,0,1,1,0,2,1,2,2,1,0.478,0.358,0.597,0.48
1,0,2,0,1,1,2,0,1,0,2,2,1,0,0,2,0.432,0.418,0.392,0.332
0,2,2,0,2,0,0,0,1,2,1,1,0,1,0,0,0.264,0.327,0.357,0.493
0,1,0,2,2,2,1,2,2,2,2,2,1,1,0,2,0.677,0.838,0.614,0.375
2,2,1,0,2,0,2,2,1,0,1,2,1,1,0,0,0.406,0.488,0.558,0.356
0,0,0,2,1,2,2,2,0,2,0,1,2,1,0,0,0.496,0.673,0.629,0.342
2,2,2,2,0,1,2,0,0,2,2,0,2,2,2,0,0.4,0.585,0.442,0.23
2,2,2,2,2,2,2,0,0,1,0,1,0,2,0,2,0.455,0.352,0.742,0.326
0,2,1,2,1,0,1,2,0,1,0,2,0,1,2,2,0.485,0.335,0.442,0.73
0,0,0,2,2,0,2,0,1,2,2,0,1,0,2,1,0.456,0.485,0.182,0.458
2,1,0,0,2,2,1,2,2,1,0,0,2,1,0,0,0.48,0.436,0.709,0.204
0,0,0,2,0,0,1,2,1,2,2,0,2,2,0,2,0.474,0.587,0.188,0.364
1,2,1,1,0,0,1,0,1,0,0,2,2,0,2,1,0.425,0.088,0.501,0.585
2,0,2,1,1,0,2,2,0,1,1,0,2,2,0,0,0.398,0.414,0.349,0.33
2,2,2,1,1,2,2,1,1,0,2,0,1,1,0,0,0.423,0.436,0.651,0.098
1,1,0,1,2,1,2,2,0,1,2,0,1,2,2,2,0.774,0.584,0.529,0.603
2,0,2,0,1,2,2,0,0,1,0,0,1,2,1,0,0.383,0.266,0.848,0.241
1,0,0,2,2,0,0,2,0,1,2,1,0,2,2,2,0.688,0.496,0.583,0.867
1,0,2,0,2,1,1,1,1,0,0,2,1,2,2,2,0.525,0.169,0.705,0.451
2,2,1,2,1,0,1,0,2,0,0,0,0,1,2,1,0.433,0.25,0.455,0.58
2,2,0,0,2,1,0,2,1,2,0,1,0,0,1,0,0.524,0.439,0.516,0.704
2,2,0,0,1,1,1,2,1,0,0,1,2,2,0,2,0.497,0.335,0.53,0.342
2,0,1,0,2,1,1,0,0,2,1,0,2,0,1,1,0.488,0.167,0.402,0.453
1,1,0,1,2,0,1,0,1,2,0,2,1,2,1,0,0.569,0.329,0.645,0.694
2,2,1,2,1,0,1,0,1,1,2,0,2,1,0,0,0.266,0.253,0.34,0.246
0,1,2,2,0,2,0,2,2,0,1,1,2,1,1,1,0.542,0.485,0.779,0.335
0,1,0,0,2,0,0,2,1,2,2,0,0,2,0,2,0.517,0.578,0.246,0.627
2,2,1,2,0,2,2,2,0,2,1,0,2,1,2,2,0.618,0.575,0.732,0.263
2,0,2,0,2,2,1,2,0,0,0,2,2,1,2,2,0.52,0.349,0.956,0.331
2,0,1,1,0,2,1,1,0,2,1,1,0,1,0,1,0.787,0.344,0.801,0.717
0,2,1,0,1,1,1,1,2,1,0,0,1,1,2,2,0.436,0.256,0.371,0.38
2,1,0,2,1,2,0,1,1,0,1,2,1,0,1,1,0.521,0.085,0.732,0.501
1,2,1,1,2,2,2,0,1,0,2,0,2,1,0,0,0.458,0.431,0.661,0.26
0,1,1,1,0,0,0,2,2,2,2,1,2,1,0,2,0.661,0.828,0.387,0.612
2,1,2,1,2,2,2,0,0,0,2,1,2,0,0,1,0.505,0.433,0.688,0.357
2,2,2,1,2,0,0,1,0,0,0,2,1,2,0,0,0.205,0.169,0.536,0.383
2,1,1,1,0,1,0,2,0,1,0,1,0,2,2,2,0.78,0.344,0.648,0.98
2,0,0,1,0,2,0,1,1,2,2,0,1,0,0,1,0.579,0.332,0.498,0.338
0,2,1,2,2,2,2,1,0,1,1,2,1,2,0,0,0.386,0.323,0.592,0.222
1,0,0,2,0,2,2,2,1,1,0,1,1,0,1,2,0.642,0.434,0.757,0.458
1,0,1,2,1,1,0,2,1,1,0,0,1,2,0,1,0.502,0.268,0.321,0.375
1,0,2,2,2,2,0,1,1,1,0,0,0,0,2,0,0.353,0.025,0.582,0.45
0,2,1,2,2,0,2,2,1,1,1,1,1,0,0,2,0.359,0.417,0.146,0.35
2,0,1,0,1,2,1,2,2,1,0,0,0,1,2,1,0.735,0.418,0.803,0.625
2,1,2,2,2,2,1,1,1,2,1,2,1,0,2,0,0.51,0.278,0.748,0.348
0,0,1,1,2,0,1,1,1,1,0,0,1,0,2,2,0.425,0,0.215,0.596
1,2,1,1,1,2,1,1,0,2,1,2,2,1,2,0,0.594,0.341,0.988,0.482
0,0,1,2,2,2,0,0,0,1,0,2,1,0,0,0,0.188,0.079,0.463,0.332
0,1,0,0,0,0,0,2,1,2,0,2,0,1,0,0,0.455,0.523,0.4,0.754
0,0,0,1,2,2,2,1,2,0,0,0,0,1,0,0,0.52,0.425,0.557,0.607
2,1,1,2,0,1,2,0,1,2,0,0,0,0,0,1,0.518,0.361,0.193,0.581
1,0,2,2,0,0,1,2,1,2,0,1,1,2,0,1,0.473,0.512,0.48,0.333
1,0,0,1,0,0,1,0,1,0,2,0,0,0,2,0,0.495,0.159,0.386,0.875
2,0,1,2,0,0,0,2,1,1,2,1,1,1,1,2,0.64,0.515,0.579,0.599
1,1,2,1,2,1,0,0,2,2,0,0,2,1,1,1,0.568,0.421,0.514,0.486
0,1,0,1,2,0,2,0,2,2,1,0,1,1,1,1,0.598,0.574,0.382,0.598
2,1,2,1,1,2,1,2,2,2,0,2,0,1,1,2,0.873,0.688,0.983,0.703
0,0,2,0,1,0,0,1,1,0,0,2,1,0,1,0,0.154,0.079,0.35,0.456
2,1,0,1,0,1,0,0,0,0,1,1,1,2,0,2,0.533,0.199,0.535,0.625
0,2,1,2,0,1,1,2,1,2,1,0,2,1,1,1,0.517,0.427,0.326,0.342
2,2,2,0,2,2,2,2,2,0,1,2,2,0,2,0,0.455,0.596,0.83,0.261
0,1,2,0,1,2,1,1,2,1,0,2,2,1,1,2,0.55,0.325,0.804,0.335
1,0,1,0,2,0,2,0,2,0,2,1,2,2,2,2,0.674,0.668,0.668,0.609
1,1,0,2,2,0,2,0,0,0,1,2,1,2,0,0,0.385,0.357,0.445,0.473
2,2,1,2,0,0,1,1,0,1,0,2,1,2,1,2,0.461,0.171,0.616,0.494
1,1,1,2,2,2,1,0,1,2,1,2,0,0,0,0,0.536,0.264,0.587,0.575
1,0,2,2,2,2,1,0,2,2,2,2,0,2,2,2,0.758,0.656,0.917,0.592
0,0,2,0,0,0,0,2,0,0,1,2,2,1,2,1,0.363,0.337,0.529,0.478
2,2,1,0,1,1,0,0,2,2,0,1,1,0,0,2,0.42,0.418,0.411,0.345
0,1,1,0,1,2,1,1,2,0,1,2,2,0,2,0,0.453,0.266,0.706,0.492
2,2,2,1,2,2,1,0,0,1,2,1,0,2,2,1,0.651,0.324,0.979,0.624
2,2,2,1,2,0,1,1,1,1,2,2,0,0,2,2,0.578,0.256,0.545,0.7
1,1,1,1,0,2,0,0,0,0,0,1,0,0,0,0,0.416,0.098,0.642,0.743
2,2,0,1,0,2,0,1,0,0,2,0,2,2,0,2,0.448,0.279,0.65,0.204
0,0,0,1,0,1,2,1,0,1,0,2,0,1,0,0,0.575,0.349,0.42,0.839
1,1,2,1,0,2,2,1,2,2,2,0,1,1,1,2,0.761,0.752,0.839,0.372
2,1,2,2,1,1,2,2,0,2,0,0,2,1,1,2,0.566,0.591,0.482,0.378
0,1,2,1,1,0,1,1,0,0,2,0,0,0,2,0,0.337,0.196,0.238,0.746
0,0,1,1,0,2,1,2,2,2,1,2,2,0,2,1,0.717,0.602,0.651,0.606
0,1,0,2,0,0,0,1,2,1,0,1,1,2,1,2,0.497,0.34,0.421,0.597
1,0,1,1,0,0,0,0,0,0,1,1,0,2,0,2,0.55,0.166,0.535,0.875
1,0,0,1,0,1,1,1,1,2,2,0,2,0,2,1,0.683,0.342,0.391,0.621
1,2,2,1,2,2,1,2,2,2,0,2,2,2,1,0,0.623,0.658,0.986,0.379
2,2,1,1,0,1,0,0,1,2,0,2,0,1,1,2,0.676,0.351,0.7,0.819
1,2,2,0,1,1,0,2,1,0,2,0,0,0,0,2,0.354,0.344,0.244,0.342
1,0,0,0,1,0,0,0,1,2,1,0,0,0,0,2,0.399,0.178,0.225,0.604
0,0,1,2,2,0,1,1,2,1,1,0,1,2,0,0,0.33,0.261,0.158,0.348
1,0,0,0,1,0,0,1,1,0,0,2,0,2,1,1,0.585,0.185,0.677,0.873
0,1,1,2,2,1,0,0,2,0,2,2,0,2,1,2,0.669,0.506,0.448,0.875
1,0,0,2,1,0,2,2,0,1,2,1,1,1,2,0,0.618,0.685,0.573,0.589
1,2,1,1,1,0,0,1,1,2,2,0,2,2,0,2,0.489,0.431,0.384,0.363
1,1,0,1,1,0,2,1,2,2,2,2,2,1,1,2,0.871,0.846,0.689,0.717
1,2,0,1,1,1,1,2,0,0,0,0,0,0,1,1,0.543,0.195,0.385,0.749
0,1,1,2,0,2,1,2,0,1,0,1,1,1,1,2,0.556,0.351,0.759,0.481
1,0,1,2,1,0,1,1,0,2,1,2,2,1,2,0,0.536,0.36,0.616,0.579
1,2,0,0,2,1,2,2,2,2,1,2,1,1,1,2,0.789,0.812,0.658,0.505
2,2,2,2,2,1,0,1,1,2,2,0,0,2,0,1,0.471,0.409,0.32,0.34
